Datetime,Close,High,Low,Open,Volume
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
2026-05-19 04:31:00+00:00,1190.699951171875,1192.5999755859375,1190.5999755859375,1192.5999755859375,20930
2026-05-19 04:32:00+00:00,1191.4000244140625,1192.0,1190.5,1190.9000244140625,29840
2026-05-19 04:33:00+00:00,1191.0999755859375,1191.800048828125,1190.9000244140625,1191.4000244140625,9305
2026-05-19 04:34:00+00:00,1188.699951171875,1191.300048828125,1188.699951171875,1191.199951171875,64270
2026-05-19 04:35:00+00:00,1190.300048828125,1191.0999755859375,1188.9000244140625,1189.0,56727
2026-05-19 04:36:00+00:00,1190.300048828125,1190.4000244140625,1189.0,1190.4000244140625,25776
2026-05-19 04:37:00+00:00,1191.0,1191.0,1189.9000244140625,1190.5,44110
2026-05-19 04:38:00+00:00,1192.0,1192.5,1191.199951171875,1191.199951171875,46984
2026-05-19 04:39:00+00:00,1191.699951171875,1192.5,1191.5,1191.9000244140625,20663
2026-05-19 04:40:00+00:00,1192.4000244140625,1193.0,1191.699951171875,1192.0,27267
2026-05-19 04:41:00+00:00,1192.800048828125,1193.0,1192.0999755859375,1192.5,36141
2026-05-19 04:42:00+00:00,1192.9000244140625,1192.9000244140625,1192.300048828125,1192.699951171875,19559
2026-05-19 04:43:00+00:00,1192.699951171875,1192.9000244140625,1192.4000244140625,1192.9000244140625,11730
2026-05-19 04:44:00+00:00,1192.4000244140625,1192.9000244140625,1192.0,1192.9000244140625,55261
2026-05-19 04:45:00+00:00,1192.699951171875,1192.699951171875,1192.699951171875,1192.699951171875,0
